date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2019-07-16T00:00:00.000Z,137.08,139.05,136.52,138.96,22726128,130.7095564694,132.5880057417,130.1755810417,132.5021882622,22726128,0.0,1.0
2019-07-17T00:00:00.000Z,136.27,137.93,136.22,137.7,20210956,129.9371991544,131.5200548864,129.8895227769,131.30074355,20210956,0.0,1.0
2019-07-18T00:00:00.000Z,136.42,136.62,134.67,135.55,30808707,130.0802282868,130.2709337967,128.4115550754,129.2506593188,30808707,0.0,1.0
2019-07-19T00:00:00.000Z,136.62,140.67,136.45,140.22,48992364,130.2709337967,134.1327203717,130.1088341133,133.7036329745,48992364,0.0,1.0
2019-07-22T00:00:00.000Z,138.43,139.19,137.33,137.41,25080760,131.9968186611,132.7214995986,130.9479383567,131.0242205607,25080760,0.0,1.0
2019-07-23T00:00:00.000Z,139.29,139.99,138.03,139.76,18034589,132.8168523535,133.4843216381,131.6154076413,133.2650103017,18034589,0.0,1.0
2019-07-24T00:00:00.000Z,140.72,140.74,138.85,138.9,20738275,134.1803967491,134.1994673001,132.3973002318,132.4449766093,20738275,0.0,1.0
2019-07-25T00:00:00.000Z,140.19,140.61,139.3215,140.43,18356859,133.675027148,134.0755087187,132.8468884713,133.9038737598,18356859,0.0,1.0
2019-07-26T00:00:00.000Z,141.34,141.68,140.3,140.37,19037600,134.7715838298,135.0957831966,133.7799151784,133.8466621069,19037600,0.0,1.0
2019-07-29T00:00:00.000Z,141.03,141.51,139.37,141.5,16605870,134.4759902895,134.9336835132,132.8931345575,134.9241482377,16605870,0.0,1.0
2019-07-30T00:00:00.000Z,140.35,141.22,139.8,140.14,16846528,133.8275915559,134.6571605238,133.3031514037,133.6273507705,16846528,0.0,1.0
2019-07-31T00:00:00.000Z,136.27,140.49,135.08,140.33,38598786,129.9371991544,133.9610854128,128.8025013706,133.8085210049,38598786,0.0,1.0
2019-08-01T00:00:00.000Z,138.06,140.94,136.93,137.0,40557502,131.6440134678,134.39017281,130.566527337,130.6332742654,40557502,0.0,1.0
2019-08-02T00:00:00.000Z,136.9,138.32,135.26,138.09,30791624,130.5379215105,131.8919306306,128.9741363295,131.6726192943,30791624,0.0,1.0
2019-08-05T00:00:00.000Z,132.21,133.93,130.78,133.3,42749551,126.0658773039,127.7059446888,124.7023329083,127.1052223327,42749551,0.0,1.0
2019-08-06T00:00:00.000Z,134.69,135.68,133.21,133.8,32696651,128.4306256264,129.3746179003,127.0194048533,127.5819861074,32696651,0.0,1.0
2019-08-07T00:00:00.000Z,135.28,135.65,131.83,133.79,33414539,128.9932068805,129.3460120738,125.7035368351,127.5724508319,33414539,0.0,1.0
2019-08-08T00:00:00.000Z,138.89,138.99,135.93,136.6,27496508,132.4354413338,132.5307940887,129.6129997876,130.2518632457,27496508,0.0,1.0
2019-08-09T00:00:00.000Z,137.71,139.38,136.46,138.61,23466701,131.3102788255,132.902669833,130.1183693888,132.16845362,23466701,0.0,1.0
2019-08-12T00:00:00.000Z,135.79,137.86,135.24,137.07,20484348,129.4795059307,131.4533079579,128.9550657785,130.7000211939,20484348,0.0,1.0
2019-08-13T00:00:00.000Z,138.6,138.8,135.0,136.05,25496593,132.1589183445,132.3496238543,128.7262191667,129.7274230935,25496593,0.0,1.0
2019-08-14T00:00:00.000Z,133.98,136.92,133.67,136.36,32527251,128.192243739,131.0052396831,127.8956353232,130.4694309319,32527251,0.46,1.0
2019-08-15T00:00:00.000Z,133.68,134.58,132.25,134.39,28125416,127.9052033366,128.7663245439,126.5369774182,128.5845322891,28125416,0.0,1.0
2019-08-16T00:00:00.000Z,136.13,136.46,134.72,134.88,25026151,130.2493666233,130.565111066,128.9002767318,129.0533649464,25026151,0.0,1.0
2019-08-19T00:00:00.000Z,138.41,138.55,136.89,137.85,24370543,132.430873682,132.5648258698,130.9765356429,131.8950649308,24370543,0.0,1.0
2019-08-20T00:00:00.000Z,137.26,138.71,137.24,138.21,21188998,131.3305521393,132.7179140845,131.3114161124,132.2395134137,21188998,0.0,1.0
2019-08-21T00:00:00.000Z,138.79,139.49,138.0,138.55,14982314,132.7944581918,133.4642191309,132.038585132,132.5648258698,14982314,0.0,1.0
2019-08-22T00:00:00.000Z,137.78,139.2,136.29,138.66,18709662,131.8280888369,133.1867467418,130.402454838,132.6700740174,18709662,0.0,1.0
2019-08-23T00:00:00.000Z,133.39,138.35,132.8,137.19,38515386,127.6277309475,132.3734656015,127.063218156,131.2635760454,38515386,0.0,1.0
2019-08-26T00:00:00.000Z,135.45,135.56,133.9,134.99,20325271,129.5987417111,129.7039898587,128.1156996317,129.158613094,20325271,0.0,1.0
2019-08-27T00:00:00.000Z,135.74,136.72,134.66,136.39,23115635,129.8762141001,130.8138794148,128.8428686513,130.4981349721,23115635,0.0,1.0
2019-08-28T00:00:00.000Z,135.56,135.76,133.55,134.88,17343042,129.7039898587,129.895350127,127.7808191622,129.0533649464,17343042,0.0,1.0
2019-08-29T00:00:00.000Z,138.12,138.44,136.91,137.25,20179716,132.153401293,132.4595777223,130.9956716697,131.3209841258,20179716,0.0,1.0
2019-08-30T00:00:00.000Z,137.86,139.18,136.27,139.15,23946123,131.9046329442,133.167610715,130.3833188111,133.1389066748,23946123,0.0,1.0
2019-09-03T00:00:00.000Z,136.04,137.2,135.7,136.61,18880773,130.1632545026,131.2731440588,129.8379420465,130.7086312673,18880773,0.0,1.0
2019-09-04T00:00:00.000Z,137.63,137.69,136.48,137.3,18015310,131.6845686356,131.7419767161,130.5842470929,131.3688241929,18015310,0.0,1.0
2019-09-05T00:00:00.000Z,140.05,140.38,138.76,139.11,26119520,134.0000278822,134.3157723249,132.7657541516,133.1006346211,26119520,0.0,1.0
2019-09-06T00:00:00.000Z,139.1,140.18,138.2,140.03,20824504,133.0910666077,134.1244120566,132.2299454003,133.9808918553,20824504,0.0,1.0
2019-09-09T00:00:00.000Z,137.52,139.75,136.46,139.59,25773932,131.5793204881,133.7129874797,130.565111066,133.559899265,25773932,0.0,1.0
2019-09-10T00:00:00.000Z,136.08,136.89,134.51,136.8,28903378,130.2015265563,130.9765356429,128.69934845,130.8904235222,28903378,0.0,1.0
2019-09-11T00:00:00.000Z,136.12,136.27,135.09,135.91,24726117,130.2397986099,130.3833188111,129.2542932281,130.0388703282,24726117,0.0,1.0
2019-09-12T00:00:00.000Z,137.52,138.42,136.87,137.85,27009981,131.5793204881,132.4404416954,130.9573996161,131.8950649308,27009981,0.0,1.0
2019-09-13T00:00:00.000Z,137.32,138.06,136.57,137.78,23363057,131.3879602198,132.0959932125,130.6703592136,131.8280888369,23363057,0.0,1.0
2019-09-16T00:00:00.000Z,136.33,136.7,135.66,135.83,16731440,130.4407268916,130.794743388,129.7996699928,129.9623262209,16731440,0.0,1.0
2019-09-17T00:00:00.000Z,137.39,137.52,136.43,136.96,17976285,131.4549363137,131.5793204881,130.5364070258,131.0435117368,17976285,0.0,1.0
2019-09-18T00:00:00.000Z,138.52,138.67,136.53,137.36,24473386,132.5361218296,132.6796420308,130.6320871599,131.4262322734,24473386,0.0,1.0
2019-09-19T00:00:00.000Z,141.07,142.37,140.07,140.3,36095413,134.9759652505,136.2198069945,134.019163909,134.2392282175,36095413,0.0,1.0
2019-09-20T00:00:00.000Z,139.44,141.65,138.25,141.01,40040766,133.4163790638,135.5309100286,132.2777854674,134.91855717,40040766,0.0,1.0
2019-09-23T00:00:00.000Z,139.14,139.63,138.44,139.23,17408374,133.1293386614,133.5981713187,132.4595777223,133.2154507821,17408374,0.0,1.0
2019-09-24T00:00:00.000Z,137.38,140.69,136.88,140.36,30016670,131.4453683002,134.6123807407,130.9669676295,134.296636298,30016670,0.0,1.0
2019-09-25T00:00:00.000Z,139.36,139.96,136.03,137.5,22544054,133.3398349565,133.9139157614,130.1536864892,131.5601844612,22544054,0.0,1.0
2019-09-26T00:00:00.000Z,139.54,140.18,138.44,139.44,17813512,133.512059198,134.1244120566,132.4595777223,133.4163790638,17813512,0.0,1.0
2019-09-27T00:00:00.000Z,137.73,140.36,136.65,140.15,22498958,131.7802487698,134.296636298,130.7469033209,134.0957080163,22498958,0.0,1.0
2019-09-30T00:00:00.000Z,139.03,139.22,137.78,138.05,18430390,133.0240905138,133.2058827687,131.8280888369,132.0864251991,18430390,0.0,1.0
2019-10-01T00:00:00.000Z,137.07,140.25,137.0,139.66,22581929,131.1487598844,134.1913881505,131.0817837905,133.626875359,22581929,0.0,1.0
2019-10-02T00:00:00.000Z,134.65,136.37,133.58,136.25,32001763,128.8333006379,130.4789989453,127.8095232024,130.3641827843,32001763,0.0,1.0
2019-10-03T00:00:00.000Z,136.28,136.75,133.22,134.95,26379798,130.3928868246,130.8425834551,127.4650747195,129.1203410403,26379798,0.0,1.0
2019-10-04T00:00:00.000Z,138.12,138.25,136.42,136.75,23839548,132.153401293,132.2777854674,130.5268390124,130.8425834551,23839548,0.0,1.0
2019-10-07T00:00:00.000Z,137.12,138.18,137.02,137.14,16601284,131.1965999514,132.2108093735,131.1009198173,131.2157359783,16601284,0.0,1.0
2019-10-08T00:00:00.000Z,135.67,137.76,135.62,137.08,26783336,129.8092380062,131.80895281,129.7613979391,131.1583278978,26783336,0.0,1.0
2019-10-09T00:00:00.000Z,138.24,138.7,136.97,137.46,20178482,132.268217454,132.7083460711,131.0530797502,131.5219124076,20178482,0.0,1.0
2019-10-10T00:00:00.000Z,139.1,139.67,138.25,138.49,18396605,133.0910666077,133.6364433724,132.2777854674,132.5074177894,18396605,0.0,1.0
2019-10-11T00:00:00.000Z,139.68,141.03,139.5,140.12,25551065,133.6460113858,134.9376931969,133.4737871443,134.0670039761,25551065,0.0,1.0
2019-10-14T00:00:00.000Z,139.55,140.29,139.52,139.69,13591639,133.5216272114,134.2296602041,133.4929231711,133.6555793992,13591639,0.0,1.0
2019-10-15T00:00:00.000Z,141.57,141.79,139.81,140.06,19917762,135.4543659213,135.6648622164,133.7703955602,134.0095958956,19917762,0.0,1.0
2019-10-16T00:00:00.000Z,140.41,140.99,139.53,140.79,20841687,134.3444763651,134.8994211432,133.5024911846,134.7080608749,20841687,0.0,1.0
2019-10-17T00:00:00.000Z,139.69,141.42,139.02,140.95,22102797,133.6555793992,135.3108457201,133.0145225004,134.8611490895,22102797,0.0,1.0
2019-10-18T00:00:00.000Z,137.41,140.0,136.56,139.76,30650850,131.4740723405,133.9521878151,130.6607912002,133.7225554931,30650850,0.0,1.0
2019-10-21T00:00:00.000Z,138.43,138.5,137.01,138.45,20078066,132.4500097089,132.5169858028,131.0913518039,132.4691457357,20078066,0.0,1.0
2019-10-22T00:00:00.000Z,136.37,140.01,136.26,138.97,27935270,130.4789989453,133.9617558285,130.3737507977,132.9666824333,27935270,0.0,1.0
2019-10-23T00:00:00.000Z,137.24,137.45,135.61,136.88,31380309,131.3114161124,131.5123443942,129.7518299257,130.9669676295,31380309,0.0,1.0
2019-10-24T00:00:00.000Z,139.94,140.42,138.67,139.39,37278399,133.8947797346,134.3540443785,132.6796420308,133.3685389967,37278399,0.0,1.0
2019-10-25T00:00:00.000Z,140.73,141.14,139.2,139.34,25959724,134.6506527944,135.0429413444,133.1867467418,133.3206989297,25959724,0.0,1.0
2019-10-28T00:00:00.000Z,144.19,145.67,143.51,144.4,34912902,137.9611854361,139.3772514216,137.3105605239,138.1621137178,34912902,0.0,1.0
2019-10-29T00:00:00.000Z,142.83,144.5,142.65,144.08,20589469,136.6599356116,138.257793852,136.4877113701,137.8559372885,20589469,0.0,1.0
2019-10-30T00:00:00.000Z,144.61,145.0,142.79,143.52,18496591,138.3630419996,138.7361945228,136.621663558,137.3201285373,18496591,0.0,1.0
2019-10-31T00:00:00.000Z,143.37,144.93,142.99,144.9,24605135,137.1766083361,138.6692184288,136.8130238263,138.6405143886,24605135,0.0,1.0
2019-11-01T00:00:00.000Z,143.72,144.42,142.97,144.26,33128366,137.5114888056,138.1812497447,136.7938877994,138.02816153,33128366,0.0,1.0
2019-11-04T00:00:00.000Z,144.55,145.0,144.16,144.83,16911999,138.3056339191,138.7361945228,137.9324813959,138.5735382947,16911999,0.0,1.0
2019-11-05T00:00:00.000Z,144.46,145.02,143.91,144.97,18250172,138.2195217983,138.7553305496,137.6932810605,138.7074904825,18250172,0.0,1.0
2019-11-06T00:00:00.000Z,144.06,144.52,143.2,144.37,16575798,137.8368012617,138.2769298788,137.013952108,138.1334096776,16575798,0.0,1.0
2019-11-07T00:00:00.000Z,144.26,144.88,143.77,143.84,17786715,138.02816153,138.6213783618,137.5593288727,137.6263049666,17786715,0.0,1.0
2019-11-08T00:00:00.000Z,145.96,145.99,143.76,143.98,16752939,139.6547238106,139.6834278509,137.5497608593,137.7602571544,16752939,0.0,1.0
2019-11-11T00:00:00.000Z,146.11,146.42,144.73,145.34,14370178,139.7982440119,140.0948524277,138.4778581605,139.0615069789,14370178,0.0,1.0
2019-11-12T00:00:00.000Z,147.07,147.57,146.06,146.28,18648712,140.7167732997,141.1951739705,139.7504039448,139.9609002399,18648712,0.0,1.0
2019-11-13T00:00:00.000Z,147.31,147.46,146.28,146.74,17444230,140.9464056217,141.0899258229,139.9609002399,140.401028857,17444230,0.0,1.0
2019-11-14T00:00:00.000Z,148.06,148.41,147.0,147.02,19755100,141.6640066279,141.9988870974,140.6497972058,140.6689332327,19755100,0.0,1.0
2019-11-15T00:00:00.000Z,149.97,149.99,148.27,148.93,23508807,143.4914971902,143.510633217,141.8649349096,142.496423795,23508807,0.0,1.0
2019-11-18T00:00:00.000Z,150.34,150.55,148.98,150.07,21554762,143.8455136866,144.0464419683,142.5442638621,143.5871773243,21554762,0.0,1.0
2019-11-19T00:00:00.000Z,150.39,151.33,150.2,150.88,23960164,143.8933537536,144.7927470147,143.7115614987,144.362186411,23960164,0.0,1.0
2019-11-20T00:00:00.000Z,149.62,150.84,148.46,150.31,25720060,143.6445854048,144.8158619333,142.53091264,144.3070286873,25720060,0.51,1.0
2019-11-21T00:00:00.000Z,149.48,149.8,148.5,149.4,18576083,143.5101766229,143.8173966959,142.5693151492,143.4333716046,18576083,0.0,1.0
2019-11-22T00:00:00.000Z,149.59,150.3,148.82,150.07,15841680,143.615783523,144.2974280601,142.8765352222,144.0766136326,15841680,0.0,1.0
2019-11-25T00:00:00.000Z,151.23,151.35,149.92,150.0,22428585,145.1902863974,145.3054939248,143.9326042233,144.0094092416,22428585,0.0,1.0
2019-11-26T00:00:00.000Z,152.03,152.42,151.32,151.36,24635100,145.95833658,146.332761044,145.2766920429,145.315094552,24635100,0.0,1.0
2019-11-27T00:00:00.000Z,152.32,152.5,151.52,152.33,15201293,146.2367547712,146.4095660623,145.4687045886,146.2463553985,15201293,0.0,1.0
2019-11-29T00:00:00.000Z,151.38,152.3,151.28,152.1,11977300,145.3342958066,146.2175535166,145.2382895338,146.025540971,11977300,0.0,1.0
